H,f1,f2,f3
1,0.699074074,0.018518519,4.63E-03
1,0.87962963,4.63E-03,4.63E-03
1,0,0,1
1,0,0.013888889,0.819444444
1,0,0.027777778,0.638888889
1,0,0.097222222,0.458333333
1,0,0.277777778,0.277777778
1,0,0.458333333,0.097222222
1,0,0.638888889,0.027777778
1,0,0.819444444,0.013888889
1,0,1,0
1,0.013888889,0,0.819444444
1,0.013888889,0.819444444,0
1,0.027777778,0,0.638888889
1,0.027777778,0.638888889,0
1,0.097222222,0,0.458333333
1,0.097222222,0.458333333,0
1,0.277777778,0,0.277777778
1,0.277777778,0.277777778,0
1,0.458333333,0,0.097222222
1,0.458333333,0.097222222,0
1,0.638888889,0,0.027777778
1,0.638888889,0.027777778,0
1,0.819444444,0,0.013888889
1,0.819444444,0.013888889,0
1,1,0,0
2,0.06415003,0.06415003,0.06415003
2,0.056131276,0.056131276,0.181131276
2,0.056131276,0.181131276,0.056131276
2,0.181131276,0.056131276,0.056131276
2,0.048112522,0.048112522,0.298112522
2,0.048112522,0.122640653,0.122640653
2,0.048112522,0.298112522,0.048112522
2,0.122640653,0.048112522,0.122640653
2,0.122640653,0.122640653,0.048112522
2,0.298112522,0.048112522,0.048112522
2,0.040093769,0.040093769,0.415093769
2,0.040093769,0.06415003,0.239621899
2,0.040093769,0.239621899,0.06415003
2,0.040093769,0.415093769,0.040093769
2,0.06415003,0.040093769,0.239621899
2,0.06415003,0.239621899,0.040093769
2,0.239621899,0.040093769,0.06415003
2,0.239621899,0.06415003,0.040093769
2,0.415093769,0.040093769,0.040093769
2,0.032075015,0.032075015,0.532075015
2,0.032075015,0.056131276,0.356603146
2,0.032075015,0.181131276,0.181131276
2,0.032075015,0.356603146,0.056131276
2,0.032075015,0.532075015,0.032075015
2,0.056131276,0.032075015,0.356603146
2,0.056131276,0.356603146,0.032075015
2,0.181131276,0.032075015,0.181131276
2,0.181131276,0.181131276,0.032075015
2,0.356603146,0.032075015,0.056131276
2,0.356603146,0.056131276,0.032075015
2,0.532075015,0.032075015,0.032075015
2,0.024056261,0.024056261,0.649056261
2,0.024056261,0.048112522,0.473584392
2,0.024056261,0.122640653,0.298112522
2,0.024056261,0.298112522,0.122640653
2,0.024056261,0.473584392,0.048112522
2,0.024056261,0.649056261,0.024056261
2,0.048112522,0.024056261,0.473584392
2,0.048112522,0.473584392,0.024056261
2,0.122640653,0.024056261,0.298112522
2,0.122640653,0.298112522,0.024056261
2,0.298112522,0.024056261,0.122640653
2,0.298112522,0.122640653,0.024056261
2,0.473584392,0.024056261,0.048112522
2,0.473584392,0.048112522,0.024056261
2,0.649056261,0.024056261,0.024056261
2,0.016037507,0.016037507,0.766037507
2,0.016037507,0.040093769,0.590565638
2,0.016037507,0.06415003,0.415093769
2,0.016037507,0.239621899,0.239621899
2,0.016037507,0.415093769,0.06415003
2,0.016037507,0.590565638,0.040093769
2,0.016037507,0.766037507,0.016037507
2,0.040093769,0.016037507,0.590565638
2,0.040093769,0.590565638,0.016037507
2,0.06415003,0.016037507,0.415093769
2,0.06415003,0.415093769,0.016037507
2,0.239621899,0.016037507,0.239621899
2,0.239621899,0.239621899,0.016037507
2,0.415093769,0.016037507,0.06415003
2,0.415093769,0.06415003,0.016037507
2,0.590565638,0.016037507,0.040093769
2,0.590565638,0.040093769,0.016037507
2,0.766037507,0.016037507,0.016037507
2,0.008018754,0.008018754,0.883018754
2,0.008018754,0.032075015,0.707546884
2,0.008018754,0.056131276,0.532075015
2,0.008018754,0.181131276,0.356603146
2,0.008018754,0.356603146,0.181131276
2,0.008018754,0.532075015,0.056131276
2,0.008018754,0.707546884,0.032075015
2,0.008018754,0.883018754,0.008018754
2,0.032075015,0.008018754,0.707546884
2,0.032075015,0.707546884,0.008018754
2,0.056131276,0.008018754,0.532075015
2,0.056131276,0.532075015,0.008018754
2,0.181131276,0.008018754,0.356603146
2,0.181131276,0.356603146,0.008018754
2,0.356603146,0.008018754,0.181131276
2,0.356603146,0.181131276,0.008018754
2,0.532075015,0.008018754,0.056131276
2,0.532075015,0.056131276,0.008018754
2,0.707546884,0.008018754,0.032075015
2,0.707546884,0.032075015,0.008018754
2,0.883018754,0.008018754,0.008018754
2,0,0,1
2,0,0.024056261,0.824528131
2,0,0.048112522,0.649056261
2,0,0.122640653,0.473584392
2,0,0.298112522,0.298112522
2,0,0.473584392,0.122640653
2,0,0.649056261,0.048112522
2,0,0.824528131,0.024056261
2,0,1,0
2,0.024056261,0,0.824528131
2,0.024056261,0.824528131,0
2,0.048112522,0,0.649056261
2,0.048112522,0.649056261,0
2,0.122640653,0,0.473584392
2,0.122640653,0.473584392,0
2,0.298112522,0,0.298112522
2,0.298112522,0.298112522,0
2,0.473584392,0,0.122640653
2,0.473584392,0.122640653,0
2,0.649056261,0,0.048112522
2,0.649056261,0.048112522,0
2,0.824528131,0,0.024056261
2,0.824528131,0.024056261,0
2,1,0,0
3,0.111111111,0.111111111,0.111111111
3,0.097222222,0.097222222,0.222222222
3,0.097222222,0.222222222,0.097222222
3,0.222222222,0.097222222,0.097222222
3,0.083333333,0.083333333,0.333333333
3,0.083333333,0.166666667,0.166666667
3,0.083333333,0.333333333,0.083333333
3,0.166666667,0.083333333,0.166666667
3,0.166666667,0.166666667,0.083333333
3,0.333333333,0.083333333,0.083333333
3,0.069444444,0.069444444,0.444444444
3,0.069444444,0.111111111,0.277777778
3,0.069444444,0.277777778,0.111111111
3,0.069444444,0.444444444,0.069444444
3,0.111111111,0.069444444,0.277777778
3,0.111111111,0.277777778,0.069444444
3,0.277777778,0.069444444,0.111111111
3,0.277777778,0.111111111,0.069444444
3,0.444444444,0.069444444,0.069444444
3,0.055555556,0.055555556,0.555555556
3,0.055555556,0.097222222,0.388888889
3,0.055555556,0.222222222,0.222222222
3,0.055555556,0.388888889,0.097222222
3,0.055555556,0.555555556,0.055555556
3,0.097222222,0.055555556,0.388888889
3,0.097222222,0.388888889,0.055555556
3,0.222222222,0.055555556,0.222222222
3,0.222222222,0.222222222,0.055555556
3,0.388888889,0.055555556,0.097222222
3,0.388888889,0.097222222,0.055555556
3,0.555555556,0.055555556,0.055555556
3,0.041666667,0.041666667,0.666666667
3,0.041666667,0.083333333,0.5
3,0.041666667,0.166666667,0.333333333
3,0.041666667,0.333333333,0.166666667
3,0.041666667,0.5,0.083333333
3,0.041666667,0.666666667,0.041666667
3,0.083333333,0.041666667,0.5
3,0.083333333,0.5,0.041666667
3,0.166666667,0.041666667,0.333333333
3,0.166666667,0.333333333,0.041666667
3,0.333333333,0.041666667,0.166666667
3,0.333333333,0.166666667,0.041666667
3,0.5,0.041666667,0.083333333
3,0.5,0.083333333,0.041666667
3,0.666666667,0.041666667,0.041666667
3,0.027777778,0.027777778,0.777777778
3,0.027777778,0.069444444,0.611111111
3,0.027777778,0.111111111,0.444444444
3,0.027777778,0.277777778,0.277777778
3,0.027777778,0.444444444,0.111111111
3,0.027777778,0.611111111,0.069444444
3,0.027777778,0.777777778,0.027777778
3,0.069444444,0.027777778,0.611111111
3,0.069444444,0.611111111,0.027777778
3,0.111111111,0.027777778,0.444444444
3,0.111111111,0.444444444,0.027777778
3,0.277777778,0.027777778,0.277777778
3,0.277777778,0.277777778,0.027777778
3,0.444444444,0.027777778,0.111111111
3,0.444444444,0.111111111,0.027777778
3,0.611111111,0.027777778,0.069444444
3,0.611111111,0.069444444,0.027777778
3,0.777777778,0.027777778,0.027777778
3,0.013888889,0.013888889,0.888888889
3,0.013888889,0.055555556,0.722222222
3,0.013888889,0.097222222,0.555555556
3,0.013888889,0.222222222,0.388888889
3,0.013888889,0.388888889,0.222222222
3,0.013888889,0.555555556,0.097222222
3,0.013888889,0.722222222,0.055555556
3,0.013888889,0.888888889,0.013888889
3,0.055555556,0.013888889,0.722222222
3,0.055555556,0.722222222,0.013888889
3,0.097222222,0.013888889,0.555555556
3,0.097222222,0.555555556,0.013888889
3,0.222222222,0.013888889,0.388888889
3,0.222222222,0.388888889,0.013888889
3,0.388888889,0.013888889,0.222222222
3,0.388888889,0.222222222,0.013888889
3,0.555555556,0.013888889,0.097222222
3,0.555555556,0.097222222,0.013888889
3,0.722222222,0.013888889,0.055555556
3,0.722222222,0.055555556,0.013888889
3,0.888888889,0.013888889,0.013888889
3,0,0,1
3,0,0.041666667,0.833333333
3,0,0.083333333,0.666666667
3,0,0.166666667,0.5
3,0,0.333333333,0.333333333
3,0,0.5,0.166666667
3,0,0.666666667,0.083333333
3,0,0.833333333,0.041666667
3,0,1,0
3,0.041666667,0,0.833333333
3,0.041666667,0.833333333,0
3,0.083333333,0,0.666666667
3,0.083333333,0.666666667,0
3,0.166666667,0,0.5
3,0.166666667,0.5,0
3,0.333333333,0,0.333333333
3,0.333333333,0.333333333,0
3,0.5,0,0.166666667
3,0.5,0.166666667,0
3,0.666666667,0,0.083333333
3,0.666666667,0.083333333,0
3,0.833333333,0,0.041666667
3,0.833333333,0.041666667,0
3,1,0,0
4,0.19245009,0.19245009,0.19245009
4,0.168393829,0.168393829,0.293393829
4,0.168393829,0.293393829,0.168393829
4,0.293393829,0.168393829,0.168393829
4,0.144337567,0.144337567,0.394337567
4,0.144337567,0.242921959,0.242921959
4,0.144337567,0.394337567,0.144337567
4,0.242921959,0.144337567,0.242921959
4,0.242921959,0.242921959,0.144337567
4,0.394337567,0.144337567,0.144337567
4,0.120281306,0.120281306,0.495281306
4,0.120281306,0.19245009,0.343865698
4,0.120281306,0.343865698,0.19245009
4,0.120281306,0.495281306,0.120281306
4,0.19245009,0.120281306,0.343865698
4,0.19245009,0.343865698,0.120281306
4,0.343865698,0.120281306,0.19245009
4,0.343865698,0.19245009,0.120281306
4,0.495281306,0.120281306,0.120281306
4,0.096225045,0.096225045,0.596225045
4,0.096225045,0.168393829,0.444809437
4,0.096225045,0.293393829,0.293393829
4,0.096225045,0.444809437,0.168393829
4,0.096225045,0.596225045,0.096225045
4,0.168393829,0.096225045,0.444809437
4,0.168393829,0.444809437,0.096225045
4,0.293393829,0.096225045,0.293393829
4,0.293393829,0.293393829,0.096225045
4,0.444809437,0.096225045,0.168393829
4,0.444809437,0.168393829,0.096225045
4,0.596225045,0.096225045,0.096225045
4,0.072168784,0.072168784,0.697168784
4,0.072168784,0.144337567,0.545753175
4,0.072168784,0.242921959,0.394337567
4,0.072168784,0.394337567,0.242921959
4,0.072168784,0.545753175,0.144337567
4,0.072168784,0.697168784,0.072168784
4,0.144337567,0.072168784,0.545753175
4,0.144337567,0.545753175,0.072168784
4,0.242921959,0.072168784,0.394337567
4,0.242921959,0.394337567,0.072168784
4,0.394337567,0.072168784,0.242921959
4,0.394337567,0.242921959,0.072168784
4,0.545753175,0.072168784,0.144337567
4,0.545753175,0.144337567,0.072168784
4,0.697168784,0.072168784,0.072168784
4,0.048112522,0.048112522,0.798112522
4,0.048112522,0.120281306,0.646696914
4,0.048112522,0.19245009,0.495281306
4,0.048112522,0.343865698,0.343865698
4,0.048112522,0.495281306,0.19245009
4,0.048112522,0.646696914,0.120281306
4,0.048112522,0.798112522,0.048112522
4,0.120281306,0.048112522,0.646696914
4,0.120281306,0.646696914,0.048112522
4,0.19245009,0.048112522,0.495281306
4,0.19245009,0.495281306,0.048112522
4,0.343865698,0.048112522,0.343865698
4,0.343865698,0.343865698,0.048112522
4,0.495281306,0.048112522,0.19245009
4,0.495281306,0.19245009,0.048112522
4,0.646696914,0.048112522,0.120281306
4,0.646696914,0.120281306,0.048112522
4,0.798112522,0.048112522,0.048112522
4,0.024056261,0.024056261,0.899056261
4,0.024056261,0.096225045,0.747640653
4,0.024056261,0.168393829,0.596225045
4,0.024056261,0.293393829,0.444809437
4,0.024056261,0.444809437,0.293393829
4,0.024056261,0.596225045,0.168393829
4,0.024056261,0.747640653,0.096225045
4,0.024056261,0.899056261,0.024056261
4,0.096225045,0.024056261,0.747640653
4,0.096225045,0.747640653,0.024056261
4,0.168393829,0.024056261,0.596225045
4,0.168393829,0.596225045,0.024056261
4,0.293393829,0.024056261,0.444809437
4,0.293393829,0.444809437,0.024056261
4,0.444809437,0.024056261,0.293393829
4,0.444809437,0.293393829,0.024056261
4,0.596225045,0.024056261,0.168393829
4,0.596225045,0.168393829,0.024056261
4,0.747640653,0.024056261,0.096225045
4,0.747640653,0.096225045,0.024056261
4,0.899056261,0.024056261,0.024056261
4,0,0,1
4,0,0.072168784,0.848584392
4,0,0.144337567,0.697168784
4,0,0.242921959,0.545753175
4,0,0.394337567,0.394337567
4,0,0.545753175,0.242921959
4,0,0.697168784,0.144337567
4,0,0.848584392,0.072168784
4,0,1,0
4,0.072168784,0,0.848584392
4,0.072168784,0.848584392,0
4,0.144337567,0,0.697168784
4,0.144337567,0.697168784,0
4,0.242921959,0,0.545753175
4,0.242921959,0.545753175,0
4,0.394337567,0,0.394337567
4,0.394337567,0.394337567,0
4,0.545753175,0,0.242921959
4,0.545753175,0.242921959,0
4,0.697168784,0,0.144337567
4,0.697168784,0.144337567,0
4,0.848584392,0,0.072168784
4,0.848584392,0.072168784,0
4,1,0,0
5,0.333333333,0.333333333,0.333333333
5,0.291666667,0.291666667,0.416666667
5,0.291666667,0.416666667,0.291666667
5,0.416666667,0.291666667,0.291666667
5,0.25,0.25,0.5
5,0.25,0.375,0.375
5,0.25,0.5,0.25
5,0.375,0.25,0.375
5,0.375,0.375,0.25
5,0.5,0.25,0.25
5,0.208333333,0.208333333,0.583333333
5,0.208333333,0.333333333,0.458333333
5,0.208333333,0.458333333,0.333333333
5,0.208333333,0.583333333,0.208333333
5,0.333333333,0.208333333,0.458333333
5,0.333333333,0.458333333,0.208333333
5,0.458333333,0.208333333,0.333333333
5,0.458333333,0.333333333,0.208333333
5,0.583333333,0.208333333,0.208333333
5,0.166666667,0.166666667,0.666666667
5,0.166666667,0.291666667,0.541666667
5,0.166666667,0.416666667,0.416666667
5,0.166666667,0.541666667,0.291666667
5,0.166666667,0.666666667,0.166666667
5,0.291666667,0.166666667,0.541666667
5,0.291666667,0.541666667,0.166666667
5,0.416666667,0.166666667,0.416666667
5,0.416666667,0.416666667,0.166666667
5,0.541666667,0.166666667,0.291666667
5,0.541666667,0.291666667,0.166666667
5,0.666666667,0.166666667,0.166666667
5,0.125,0.125,0.75
5,0.125,0.25,0.625
5,0.125,0.375,0.5
5,0.125,0.5,0.375
5,0.125,0.625,0.25
5,0.125,0.75,0.125
5,0.25,0.125,0.625
5,0.25,0.625,0.125
5,0.375,0.125,0.5
5,0.375,0.5,0.125
5,0.5,0.125,0.375
5,0.5,0.375,0.125
5,0.625,0.125,0.25
5,0.625,0.25,0.125
5,0.75,0.125,0.125
5,0.083333333,0.083333333,0.833333333
5,0.083333333,0.208333333,0.708333333
5,0.083333333,0.333333333,0.583333333
5,0.083333333,0.458333333,0.458333333
5,0.083333333,0.583333333,0.333333333
5,0.083333333,0.708333333,0.208333333
5,0.083333333,0.833333333,0.083333333
5,0.208333333,0.083333333,0.708333333
5,0.208333333,0.708333333,0.083333333
5,0.333333333,0.083333333,0.583333333
5,0.333333333,0.583333333,0.083333333
5,0.458333333,0.083333333,0.458333333
5,0.458333333,0.458333333,0.083333333
5,0.583333333,0.083333333,0.333333333
5,0.583333333,0.333333333,0.083333333
5,0.708333333,0.083333333,0.208333333
5,0.708333333,0.208333333,0.083333333
5,0.833333333,0.083333333,0.083333333
5,0.041666667,0.041666667,0.916666667
5,0.041666667,0.166666667,0.791666667
5,0.041666667,0.291666667,0.666666667
5,0.041666667,0.416666667,0.541666667
5,0.041666667,0.541666667,0.416666667
5,0.041666667,0.666666667,0.291666667
5,0.041666667,0.791666667,0.166666667
5,0.041666667,0.916666667,0.041666667
5,0.166666667,0.041666667,0.791666667
5,0.166666667,0.791666667,0.041666667
5,0.291666667,0.041666667,0.666666667
5,0.291666667,0.666666667,0.041666667
5,0.416666667,0.041666667,0.541666667
5,0.416666667,0.541666667,0.041666667
5,0.541666667,0.041666667,0.416666667
5,0.541666667,0.416666667,0.041666667
5,0.666666667,0.041666667,0.291666667
5,0.666666667,0.291666667,0.041666667
5,0.791666667,0.041666667,0.166666667
5,0.791666667,0.166666667,0.041666667
5,0.916666667,0.041666667,0.041666667
5,0,0,1
5,0,0.125,0.875
5,0,0.25,0.75
5,0,0.375,0.625
5,0,0.5,0.5
5,0,0.625,0.375
5,0,0.75,0.25
5,0,0.875,0.125
5,0,1,0
5,0.125,0,0.875
5,0.125,0.875,0
5,0.25,0,0.75
5,0.25,0.75,0
5,0.375,0,0.625
5,0.375,0.625,0
5,0.5,0,0.5
5,0.5,0.5,0
5,0.625,0,0.375
5,0.625,0.375,0
5,0.75,0,0.25
5,0.75,0.25,0
5,0.875,0,0.125
5,0.875,0.125,0
5,1,0,0
6,0.480749857,0.480749857,0.480749857
6,0.420656125,0.420656125,0.545656125
6,0.420656125,0.545656125,0.420656125
6,0.545656125,0.420656125,0.420656125
6,0.360562393,0.360562393,0.610562393
6,0.360562393,0.513202991,0.513202991
6,0.360562393,0.610562393,0.360562393
6,0.513202991,0.360562393,0.513202991
6,0.513202991,0.513202991,0.360562393
6,0.610562393,0.360562393,0.360562393
6,0.30046866,0.30046866,0.67546866
6,0.30046866,0.480749857,0.578109259
6,0.30046866,0.578109259,0.480749857
6,0.30046866,0.67546866,0.30046866
6,0.480749857,0.30046866,0.578109259
6,0.480749857,0.578109259,0.30046866
6,0.578109259,0.30046866,0.480749857
6,0.578109259,0.480749857,0.30046866
6,0.67546866,0.30046866,0.30046866
6,0.240374928,0.240374928,0.740374928
6,0.240374928,0.420656125,0.643015527
6,0.240374928,0.545656125,0.545656125
6,0.240374928,0.643015527,0.420656125
6,0.240374928,0.740374928,0.240374928
6,0.420656125,0.240374928,0.643015527
6,0.420656125,0.643015527,0.240374928
6,0.545656125,0.240374928,0.545656125
6,0.545656125,0.545656125,0.240374928
6,0.643015527,0.240374928,0.420656125
6,0.643015527,0.420656125,0.240374928
6,0.740374928,0.240374928,0.240374928
6,0.180281196,0.180281196,0.805281196
6,0.180281196,0.360562393,0.707921794
6,0.180281196,0.513202991,0.610562393
6,0.180281196,0.610562393,0.513202991
6,0.180281196,0.707921794,0.360562393
6,0.180281196,0.805281196,0.180281196
6,0.360562393,0.180281196,0.707921794
6,0.360562393,0.707921794,0.180281196
6,0.513202991,0.180281196,0.610562393
6,0.513202991,0.610562393,0.180281196
6,0.610562393,0.180281196,0.513202991
6,0.610562393,0.513202991,0.180281196
6,0.707921794,0.180281196,0.360562393
6,0.707921794,0.360562393,0.180281196
6,0.805281196,0.180281196,0.180281196
6,0.120187464,0.120187464,0.870187464
6,0.120187464,0.30046866,0.772828062
6,0.120187464,0.480749857,0.67546866
6,0.120187464,0.578109259,0.578109259
6,0.120187464,0.67546866,0.480749857
6,0.120187464,0.772828062,0.30046866
6,0.120187464,0.870187464,0.120187464
6,0.30046866,0.120187464,0.772828062
6,0.30046866,0.772828062,0.120187464
6,0.480749857,0.120187464,0.67546866
6,0.480749857,0.67546866,0.120187464
6,0.578109259,0.120187464,0.578109259
6,0.578109259,0.578109259,0.120187464
6,0.67546866,0.120187464,0.480749857
6,0.67546866,0.480749857,0.120187464
6,0.772828062,0.120187464,0.30046866
6,0.772828062,0.30046866,0.120187464
6,0.870187464,0.120187464,0.120187464
6,0.060093732,0.060093732,0.935093732
6,0.060093732,0.240374928,0.83773433
6,0.060093732,0.420656125,0.740374928
6,0.060093732,0.545656125,0.643015527
6,0.060093732,0.643015527,0.545656125
6,0.060093732,0.740374928,0.420656125
6,0.060093732,0.83773433,0.240374928
6,0.060093732,0.935093732,0.060093732
6,0.240374928,0.060093732,0.83773433
6,0.240374928,0.83773433,0.060093732
6,0.420656125,0.060093732,0.740374928
6,0.420656125,0.740374928,0.060093732
6,0.545656125,0.060093732,0.643015527
6,0.545656125,0.643015527,0.060093732
6,0.643015527,0.060093732,0.545656125
6,0.643015527,0.545656125,0.060093732
6,0.740374928,0.060093732,0.420656125
6,0.740374928,0.420656125,0.060093732
6,0.83773433,0.060093732,0.240374928
6,0.83773433,0.240374928,0.060093732
6,0.935093732,0.060093732,0.060093732
6,0,0,1
6,0,0.180281196,0.902640598
6,0,0.360562393,0.805281196
6,0,0.513202991,0.707921794
6,0,0.610562393,0.610562393
6,0,0.707921794,0.513202991
6,0,0.805281196,0.360562393
6,0,0.902640598,0.180281196
6,0,1,0
6,0.180281196,0,0.902640598
6,0.180281196,0.902640598,0
6,0.360562393,0,0.805281196
6,0.360562393,0.805281196,0
6,0.513202991,0,0.707921794
6,0.513202991,0.707921794,0
6,0.610562393,0,0.610562393
6,0.610562393,0.610562393,0
6,0.707921794,0,0.513202991
6,0.707921794,0.513202991,0
6,0.805281196,0,0.360562393
6,0.805281196,0.360562393,0
6,0.902640598,0,0.180281196
6,0.902640598,0.180281196,0
6,1,0,0
7,0.577350269,0.577350269,0.577350269
7,0.505181486,0.505181486,0.630181486
7,0.505181486,0.630181486,0.505181486
7,0.630181486,0.505181486,0.505181486
7,0.433012702,0.433012702,0.683012702
7,0.433012702,0.603765877,0.603765877
7,0.433012702,0.683012702,0.433012702
7,0.603765877,0.433012702,0.603765877
7,0.603765877,0.603765877,0.433012702
7,0.683012702,0.433012702,0.433012702
7,0.360843918,0.360843918,0.735843918
7,0.360843918,0.577350269,0.656597094
7,0.360843918,0.656597094,0.577350269
7,0.360843918,0.735843918,0.360843918
7,0.577350269,0.360843918,0.656597094
7,0.577350269,0.656597094,0.360843918
7,0.656597094,0.360843918,0.577350269
7,0.656597094,0.577350269,0.360843918
7,0.735843918,0.360843918,0.360843918
7,0.288675135,0.288675135,0.788675135
7,0.288675135,0.505181486,0.70942831
7,0.288675135,0.630181486,0.630181486
7,0.288675135,0.70942831,0.505181486
7,0.288675135,0.788675135,0.288675135
7,0.505181486,0.288675135,0.70942831
7,0.505181486,0.70942831,0.288675135
7,0.630181486,0.288675135,0.630181486
7,0.630181486,0.630181486,0.288675135
7,0.70942831,0.288675135,0.505181486
7,0.70942831,0.505181486,0.288675135
7,0.788675135,0.288675135,0.288675135
7,0.216506351,0.216506351,0.841506351
7,0.216506351,0.433012702,0.762259526
7,0.216506351,0.603765877,0.683012702
7,0.216506351,0.683012702,0.603765877
7,0.216506351,0.762259526,0.433012702
7,0.216506351,0.841506351,0.216506351
7,0.433012702,0.216506351,0.762259526
7,0.433012702,0.762259526,0.216506351
7,0.603765877,0.216506351,0.683012702
7,0.603765877,0.683012702,0.216506351
7,0.683012702,0.216506351,0.603765877
7,0.683012702,0.603765877,0.216506351
7,0.762259526,0.216506351,0.433012702
7,0.762259526,0.433012702,0.216506351
7,0.841506351,0.216506351,0.216506351
7,0.144337567,0.144337567,0.894337567
7,0.144337567,0.360843918,0.815090743
7,0.144337567,0.577350269,0.735843918
7,0.144337567,0.656597094,0.656597094
7,0.144337567,0.735843918,0.577350269
7,0.144337567,0.815090743,0.360843918
7,0.144337567,0.894337567,0.144337567
7,0.360843918,0.144337567,0.815090743
7,0.360843918,0.815090743,0.144337567
7,0.577350269,0.144337567,0.735843918
7,0.577350269,0.735843918,0.144337567
7,0.656597094,0.144337567,0.656597094
7,0.656597094,0.656597094,0.144337567
7,0.735843918,0.144337567,0.577350269
7,0.735843918,0.577350269,0.144337567
7,0.815090743,0.144337567,0.360843918
7,0.815090743,0.360843918,0.144337567
7,0.894337567,0.144337567,0.144337567
7,0.072168784,0.072168784,0.947168784
7,0.072168784,0.288675135,0.867921959
7,0.072168784,0.505181486,0.788675135
7,0.072168784,0.630181486,0.70942831
7,0.072168784,0.70942831,0.630181486
7,0.072168784,0.788675135,0.505181486
7,0.072168784,0.867921959,0.288675135
7,0.072168784,0.947168784,0.072168784
7,0.288675135,0.072168784,0.867921959
7,0.288675135,0.867921959,0.072168784
7,0.505181486,0.072168784,0.788675135
7,0.505181486,0.788675135,0.072168784
7,0.630181486,0.072168784,0.70942831
7,0.630181486,0.70942831,0.072168784
7,0.70942831,0.072168784,0.630181486
7,0.70942831,0.630181486,0.072168784
7,0.788675135,0.072168784,0.505181486
7,0.788675135,0.505181486,0.072168784
7,0.867921959,0.072168784,0.288675135
7,0.867921959,0.288675135,0.072168784
7,0.947168784,0.072168784,0.072168784
7,0,0,1
7,0,0.216506351,0.920753175
7,0,0.433012702,0.841506351
7,0,0.603765877,0.762259526
7,0,0.683012702,0.683012702
7,0,0.762259526,0.603765877
7,0,0.841506351,0.433012702
7,0,0.920753175,0.216506351
7,0,1,0
