H,f1,f2,f3
1,5.21E-03,5.21E-03,0.989583333
1,6.41E-03,0.025641026,0.967948718
1,8.33E-03,0.058333333,0.933333333
1,9.26E-03,0.314814815,0.675925926
1,9.26E-03,0.675925926,0.314814815
1,8.33E-03,0.933333333,0.058333333
1,6.41E-03,0.967948718,0.025641026
1,5.21E-03,0.989583333,5.21E-03
1,0.025641026,6.41E-03,0.967948718
1,0.025641026,0.967948718,6.41E-03
1,0.058333333,8.33E-03,0.933333333
1,0.058333333,0.933333333,8.33E-03
1,0.314814815,9.26E-03,0.675925926
1,0.314814815,0.675925926,9.26E-03
1,0.675925926,9.26E-03,0.314814815
1,0.675925926,0.314814815,9.26E-03
1,0.933333333,8.33E-03,0.058333333
1,0.933333333,0.058333333,8.33E-03
1,0.967948718,6.41E-03,0.025641026
1,0.967948718,0.025641026,6.41E-03
1,0.989583333,5.21E-03,5.21E-03
1,0,0,1
1,0,0.016666667,0.983333333
1,0,0.041666667,0.958333333
1,0,0.175,0.825
1,0,0.5,0.5
1,0,0.825,0.175
1,0,0.958333333,0.041666667
1,0,0.983333333,0.016666667
1,0,1,0
1,0.016666667,0,0.983333333
1,0.016666667,0.983333333,0
1,0.041666667,0,0.958333333
1,0.041666667,0.958333333,0
1,0.175,0,0.825
1,0.175,0.825,0
1,0.5,0,0.5
1,0.5,0.5,0
1,0.825,0,0.175
1,0.825,0.175,0
1,0.958333333,0,0.041666667
1,0.958333333,0.041666667,0
1,0.983333333,0,0.016666667
1,0.983333333,0.016666667,0
1,1,0,0
2,0.333333333,0.333333333,0.333333333
2,0.191317167,0.191317167,0.617365665
2,0.191317167,0.617365665,0.191317167
2,0.617365665,0.191317167,0.191317167
2,0.122008468,0.122008468,0.755983064
2,0.163986143,0.418006928,0.418006928
2,0.122008468,0.755983064,0.122008468
2,0.418006928,0.163986143,0.418006928
2,0.418006928,0.418006928,0.163986143
2,0.755983064,0.122008468,0.122008468
2,0.080951508,0.080951508,0.838096984
2,0.116597174,0.186555479,0.696847347
2,0.116597174,0.696847347,0.186555479
2,0.080951508,0.838096984,0.080951508
2,0.186555479,0.116597174,0.696847347
2,0.186555479,0.696847347,0.116597174
2,0.696847347,0.116597174,0.186555479
2,0.696847347,0.186555479,0.116597174
2,0.838096984,0.080951508,0.080951508
2,0.053796826,0.053796826,0.892406348
2,0.072109565,0.126191739,0.801698696
2,0.081338979,0.459330511,0.459330511
2,0.072109565,0.801698696,0.126191739
2,0.053796826,0.892406348,0.053796826
2,0.126191739,0.072109565,0.801698696
2,0.126191739,0.801698696,0.072109565
2,0.459330511,0.081338979,0.459330511
2,0.459330511,0.459330511,0.081338979
2,0.801698696,0.072109565,0.126191739
2,0.801698696,0.126191739,0.072109565
2,0.892406348,0.053796826,0.053796826
2,0.034505649,0.034505649,0.930988702
2,0.044079013,0.088158026,0.867762962
2,0.054082174,0.275715043,0.670202783
2,0.054082174,0.670202783,0.275715043
2,0.044079013,0.867762962,0.088158026
2,0.034505649,0.930988702,0.034505649
2,0.088158026,0.044079013,0.867762962
2,0.088158026,0.867762962,0.044079013
2,0.275715043,0.054082174,0.670202783
2,0.275715043,0.670202783,0.054082174
2,0.670202783,0.054082174,0.275715043
2,0.670202783,0.275715043,0.054082174
2,0.867762962,0.044079013,0.088158026
2,0.867762962,0.088158026,0.044079013
2,0.930988702,0.034505649,0.034505649
2,0.020094294,0.020094294,0.959811412
2,0.024799109,0.061997773,0.913203117
2,0.032380603,0.129522413,0.838096984
2,0.032380603,0.483809698,0.483809698
2,0.032380603,0.838096984,0.129522413
2,0.024799109,0.913203117,0.061997773
2,0.020094294,0.959811412,0.020094294
2,0.061997773,0.024799109,0.913203117
2,0.061997773,0.913203117,0.024799109
2,0.129522413,0.032380603,0.838096984
2,0.129522413,0.838096984,0.032380603
2,0.483809698,0.032380603,0.483809698
2,0.483809698,0.483809698,0.032380603
2,0.838096984,0.032380603,0.129522413
2,0.838096984,0.129522413,0.032380603
2,0.913203117,0.024799109,0.061997773
2,0.913203117,0.061997773,0.024799109
2,0.959811412,0.020094294,0.020094294
2,0.008919079,0.008919079,0.982161842
2,0.010725412,0.042901646,0.946372942
2,0.013449206,0.094144445,0.892406348
2,0.014693004,0.331892299,0.653414697
2,0.014693004,0.653414697,0.331892299
2,0.013449206,0.892406348,0.094144445
2,0.010725412,0.946372942,0.042901646
2,0.008919079,0.982161842,0.008919079
2,0.042901646,0.010725412,0.946372942
2,0.042901646,0.946372942,0.010725412
2,0.094144445,0.013449206,0.892406348
2,0.094144445,0.892406348,0.013449206
2,0.331892299,0.014693004,0.653414697
2,0.331892299,0.653414697,0.014693004
2,0.653414697,0.014693004,0.331892299
2,0.653414697,0.331892299,0.014693004
2,0.892406348,0.013449206,0.094144445
2,0.892406348,0.094144445,0.013449206
2,0.946372942,0.010725412,0.042901646
2,0.946372942,0.042901646,0.010725412
2,0.982161842,0.008919079,0.008919079
2,0,0,1
2,0,0.028348696,0.971651304
2,0,0.069011298,0.930988702
2,0,0.205695239,0.794304761
2,0,0.5,0.5
2,0,0.794304761,0.205695239
2,0,0.930988702,0.069011298
2,0,0.971651304,0.028348696
2,0,1,0
2,0.028348696,0,0.971651304
2,0.028348696,0.971651304,0
2,0.069011298,0,0.930988702
2,0.069011298,0.930988702,0
2,0.205695239,0,0.794304761
2,0.205695239,0.794304761,0
2,0.5,0,0.5
2,0.5,0.5,0
2,0.794304761,0,0.205695239
2,0.794304761,0.205695239,0
2,0.930988702,0,0.069011298
2,0.930988702,0.069011298,0
2,0.971651304,0,0.028348696
2,0.971651304,0.028348696,0
2,1,0,0
3,0.333333333,0.333333333,0.333333333
3,0.233333333,0.233333333,0.533333333
3,0.233333333,0.533333333,0.233333333
3,0.533333333,0.233333333,0.233333333
3,0.166666667,0.166666667,0.666666667
3,0.2,0.4,0.4
3,0.166666667,0.666666667,0.166666667
3,0.4,0.2,0.4
3,0.4,0.4,0.2
3,0.666666667,0.166666667,0.166666667
3,0.119047619,0.119047619,0.761904762
3,0.151515152,0.242424242,0.606060606
3,0.151515152,0.606060606,0.242424242
3,0.119047619,0.761904762,0.119047619
3,0.242424242,0.151515152,0.606060606
3,0.242424242,0.606060606,0.151515152
3,0.606060606,0.151515152,0.242424242
3,0.606060606,0.242424242,0.151515152
3,0.761904762,0.119047619,0.119047619
3,0.083333333,0.083333333,0.833333333
3,0.102564103,0.179487179,0.717948718
3,0.111111111,0.444444444,0.444444444
3,0.102564103,0.717948718,0.179487179
3,0.083333333,0.833333333,0.083333333
3,0.179487179,0.102564103,0.717948718
3,0.179487179,0.717948718,0.102564103
3,0.444444444,0.111111111,0.444444444
3,0.444444444,0.444444444,0.111111111
3,0.717948718,0.102564103,0.179487179
3,0.717948718,0.179487179,0.102564103
3,0.833333333,0.083333333,0.083333333
3,0.055555556,0.055555556,0.888888889
3,0.066666667,0.133333333,0.8
3,0.076923077,0.307692308,0.615384615
3,0.076923077,0.615384615,0.307692308
3,0.066666667,0.8,0.133333333
3,0.055555556,0.888888889,0.055555556
3,0.133333333,0.066666667,0.8
3,0.133333333,0.8,0.066666667
3,0.307692308,0.076923077,0.615384615
3,0.307692308,0.615384615,0.076923077
3,0.615384615,0.076923077,0.307692308
3,0.615384615,0.307692308,0.076923077
3,0.8,0.066666667,0.133333333
3,0.8,0.133333333,0.066666667
3,0.888888889,0.055555556,0.055555556
3,0.033333333,0.033333333,0.933333333
3,0.039215686,0.098039216,0.862745098
3,0.047619048,0.19047619,0.761904762
3,0.047619048,0.476190476,0.476190476
3,0.047619048,0.761904762,0.19047619
3,0.039215686,0.862745098,0.098039216
3,0.033333333,0.933333333,0.033333333
3,0.098039216,0.039215686,0.862745098
3,0.098039216,0.862745098,0.039215686
3,0.19047619,0.047619048,0.761904762
3,0.19047619,0.761904762,0.047619048
3,0.476190476,0.047619048,0.476190476
3,0.476190476,0.476190476,0.047619048
3,0.761904762,0.047619048,0.19047619
3,0.761904762,0.19047619,0.047619048
3,0.862745098,0.039215686,0.098039216
3,0.862745098,0.098039216,0.039215686
3,0.933333333,0.033333333,0.033333333
3,0.015151515,0.015151515,0.96969697
3,0.01754386,0.070175439,0.912280702
3,0.020833333,0.145833333,0.833333333
3,0.022222222,0.355555556,0.622222222
3,0.022222222,0.622222222,0.355555556
3,0.020833333,0.833333333,0.145833333
3,0.01754386,0.912280702,0.070175439
3,0.015151515,0.96969697,0.015151515
3,0.070175439,0.01754386,0.912280702
3,0.070175439,0.912280702,0.01754386
3,0.145833333,0.020833333,0.833333333
3,0.145833333,0.833333333,0.020833333
3,0.355555556,0.022222222,0.622222222
3,0.355555556,0.622222222,0.022222222
3,0.622222222,0.022222222,0.355555556
3,0.622222222,0.355555556,0.022222222
3,0.833333333,0.020833333,0.145833333
3,0.833333333,0.145833333,0.020833333
3,0.912280702,0.01754386,0.070175439
3,0.912280702,0.070175439,0.01754386
3,0.96969697,0.015151515,0.015151515
3,0,0,1
3,0,0.047619048,0.952380952
3,0,0.111111111,0.888888889
3,0,0.25,0.75
3,0,0.5,0.5
3,0,0.75,0.25
3,0,0.888888889,0.111111111
3,0,0.952380952,0.047619048
3,0,1,0
3,0.047619048,0,0.952380952
3,0.047619048,0.952380952,0
3,0.111111111,0,0.888888889
3,0.111111111,0.888888889,0
3,0.25,0,0.75
3,0.25,0.75,0
3,0.5,0,0.5
3,0.5,0.5,0
3,0.75,0,0.25
3,0.75,0.25,0
3,0.888888889,0,0.111111111
3,0.888888889,0.111111111,0
3,0.952380952,0,0.047619048
3,0.952380952,0.047619048,0
3,1,0,0
4,0.333333333,0.333333333,0.333333333
4,0.267214814,0.267214814,0.465570372
4,0.267214814,0.465570372,0.267214814
4,0.465570372,0.267214814,0.267214814
4,0.211324865,0.211324865,0.577350269
4,0.229041269,0.385479365,0.385479365
4,0.211324865,0.577350269,0.211324865
4,0.385479365,0.229041269,0.385479365
4,0.385479365,0.385479365,0.229041269
4,0.577350269,0.211324865,0.211324865
4,0.163460352,0.163460352,0.673079295
4,0.18318891,0.293102256,0.523708833
4,0.18318891,0.523708833,0.293102256
4,0.163460352,0.673079295,0.163460352
4,0.293102256,0.18318891,0.523708833
4,0.293102256,0.523708833,0.18318891
4,0.523708833,0.18318891,0.293102256
4,0.523708833,0.293102256,0.18318891
4,0.673079295,0.163460352,0.163460352
4,0.122008468,0.122008468,0.755983064
4,0.135637447,0.237365532,0.626997021
4,0.140883244,0.429558378,0.429558378
4,0.135637447,0.626997021,0.237365532
4,0.122008468,0.755983064,0.122008468
4,0.237365532,0.135637447,0.626997021
4,0.237365532,0.626997021,0.135637447
4,0.429558378,0.140883244,0.429558378
4,0.429558378,0.429558378,0.140883244
4,0.626997021,0.135637447,0.237365532
4,0.626997021,0.237365532,0.135637447
4,0.755983064,0.122008468,0.122008468
4,0.085761425,0.085761425,0.82847715
4,0.094677444,0.189354888,0.715967668
4,0.101728085,0.342419319,0.555852595
4,0.101728085,0.555852595,0.342419319
4,0.094677444,0.715967668,0.189354888
4,0.085761425,0.82847715,0.085761425
4,0.189354888,0.094677444,0.715967668
4,0.189354888,0.715967668,0.094677444
4,0.342419319,0.101728085,0.555852595
4,0.342419319,0.555852595,0.101728085
4,0.555852595,0.101728085,0.342419319
4,0.555852595,0.342419319,0.101728085
4,0.715967668,0.094677444,0.189354888
4,0.715967668,0.189354888,0.094677444
4,0.82847715,0.085761425,0.085761425
4,0.053796826,0.053796826,0.892406348
4,0.059027198,0.147567994,0.793404808
4,0.065384141,0.261536564,0.673079295
4,0.065384141,0.46730793,0.46730793
4,0.065384141,0.673079295,0.261536564
4,0.059027198,0.793404808,0.147567994
4,0.053796826,0.892406348,0.053796826
4,0.147567994,0.059027198,0.793404808
4,0.147567994,0.793404808,0.059027198
4,0.261536564,0.065384141,0.673079295
4,0.261536564,0.673079295,0.065384141
4,0.46730793,0.065384141,0.46730793
4,0.46730793,0.46730793,0.065384141
4,0.673079295,0.065384141,0.261536564
4,0.673079295,0.261536564,0.065384141
4,0.793404808,0.059027198,0.147567994
4,0.793404808,0.147567994,0.059027198
4,0.892406348,0.053796826,0.053796826
4,0.025398072,0.025398072,0.949203855
4,0.027717079,0.110868315,0.861414607
4,0.030502117,0.213514819,0.755983064
4,0.031559148,0.384900179,0.583540673
4,0.031559148,0.583540673,0.384900179
4,0.030502117,0.755983064,0.213514819
4,0.027717079,0.861414607,0.110868315
4,0.025398072,0.949203855,0.025398072
4,0.110868315,0.027717079,0.861414607
4,0.110868315,0.861414607,0.027717079
4,0.213514819,0.030502117,0.755983064
4,0.213514819,0.755983064,0.030502117
4,0.384900179,0.031559148,0.583540673
4,0.384900179,0.583540673,0.031559148
4,0.583540673,0.031559148,0.384900179
4,0.583540673,0.384900179,0.031559148
4,0.755983064,0.030502117,0.213514819
4,0.755983064,0.213514819,0.030502117
4,0.861414607,0.027717079,0.110868315
4,0.861414607,0.110868315,0.027717079
4,0.949203855,0.025398072,0.025398072
4,0,0,1
4,0,0.078380163,0.921619837
4,0,0.17152285,0.82847715
4,0,0.308012702,0.691987298
4,0,0.5,0.5
4,0,0.691987298,0.308012702
4,0,0.82847715,0.17152285
4,0,0.921619837,0.078380163
4,0,1,0
4,0.078380163,0,0.921619837
4,0.078380163,0.921619837,0
4,0.17152285,0,0.82847715
4,0.17152285,0.82847715,0
4,0.308012702,0,0.691987298
4,0.308012702,0.691987298,0
4,0.5,0,0.5
4,0.5,0.5,0
4,0.691987298,0,0.308012702
4,0.691987298,0.308012702,0
4,0.82847715,0,0.17152285
4,0.82847715,0.17152285,0
4,0.921619837,0,0.078380163
4,0.921619837,0.078380163,0
4,1,0,0
5,0.333333333,0.333333333,0.333333333
5,0.291666667,0.291666667,0.416666667
5,0.291666667,0.416666667,0.291666667
5,0.416666667,0.291666667,0.291666667
5,0.25,0.25,0.5
5,0.25,0.375,0.375
5,0.25,0.5,0.25
5,0.375,0.25,0.375
5,0.375,0.375,0.25
5,0.5,0.25,0.25
5,0.208333333,0.208333333,0.583333333
5,0.208333333,0.333333333,0.458333333
5,0.208333333,0.458333333,0.333333333
5,0.208333333,0.583333333,0.208333333
5,0.333333333,0.208333333,0.458333333
5,0.333333333,0.458333333,0.208333333
5,0.458333333,0.208333333,0.333333333
5,0.458333333,0.333333333,0.208333333
5,0.583333333,0.208333333,0.208333333
5,0.166666667,0.166666667,0.666666667
5,0.166666667,0.291666667,0.541666667
5,0.166666667,0.416666667,0.416666667
5,0.166666667,0.541666667,0.291666667
5,0.166666667,0.666666667,0.166666667
5,0.291666667,0.166666667,0.541666667
5,0.291666667,0.541666667,0.166666667
5,0.416666667,0.166666667,0.416666667
5,0.416666667,0.416666667,0.166666667
5,0.541666667,0.166666667,0.291666667
5,0.541666667,0.291666667,0.166666667
5,0.666666667,0.166666667,0.166666667
5,0.125,0.125,0.75
5,0.125,0.25,0.625
5,0.125,0.375,0.5
5,0.125,0.5,0.375
5,0.125,0.625,0.25
5,0.125,0.75,0.125
5,0.25,0.125,0.625
5,0.25,0.625,0.125
5,0.375,0.125,0.5
5,0.375,0.5,0.125
5,0.5,0.125,0.375
5,0.5,0.375,0.125
5,0.625,0.125,0.25
5,0.625,0.25,0.125
5,0.75,0.125,0.125
5,0.083333333,0.083333333,0.833333333
5,0.083333333,0.208333333,0.708333333
5,0.083333333,0.333333333,0.583333333
5,0.083333333,0.458333333,0.458333333
5,0.083333333,0.583333333,0.333333333
5,0.083333333,0.708333333,0.208333333
5,0.083333333,0.833333333,0.083333333
5,0.208333333,0.083333333,0.708333333
5,0.208333333,0.708333333,0.083333333
5,0.333333333,0.083333333,0.583333333
5,0.333333333,0.583333333,0.083333333
5,0.458333333,0.083333333,0.458333333
5,0.458333333,0.458333333,0.083333333
5,0.583333333,0.083333333,0.333333333
5,0.583333333,0.333333333,0.083333333
5,0.708333333,0.083333333,0.208333333
5,0.708333333,0.208333333,0.083333333
5,0.833333333,0.083333333,0.083333333
5,0.041666667,0.041666667,0.916666667
5,0.041666667,0.166666667,0.791666667
5,0.041666667,0.291666667,0.666666667
5,0.041666667,0.416666667,0.541666667
5,0.041666667,0.541666667,0.416666667
5,0.041666667,0.666666667,0.291666667
5,0.041666667,0.791666667,0.166666667
5,0.041666667,0.916666667,0.041666667
5,0.166666667,0.041666667,0.791666667
5,0.166666667,0.791666667,0.041666667
5,0.291666667,0.041666667,0.666666667
5,0.291666667,0.666666667,0.041666667
5,0.416666667,0.041666667,0.541666667
5,0.416666667,0.541666667,0.041666667
5,0.541666667,0.041666667,0.416666667
5,0.541666667,0.416666667,0.041666667
5,0.666666667,0.041666667,0.291666667
5,0.666666667,0.291666667,0.041666667
5,0.791666667,0.041666667,0.166666667
5,0.791666667,0.166666667,0.041666667
5,0.916666667,0.041666667,0.041666667
5,0,0,1
5,0,0.125,0.875
5,0,0.25,0.75
5,0,0.375,0.625
5,0,0.5,0.5
5,0,0.625,0.375
5,0,0.75,0.25
5,0,0.875,0.125
5,0,1,0
5,0.125,0,0.875
5,0.125,0.875,0
5,0.25,0,0.75
5,0.25,0.75,0
5,0.375,0,0.625
5,0.375,0.625,0
5,0.5,0,0.5
5,0.5,0.5,0
5,0.625,0,0.375
5,0.625,0.375,0
5,0.75,0,0.25
5,0.75,0.25,0
5,0.875,0,0.125
5,0.875,0.125,0
5,1,0,0
6,0.333333333,0.333333333,0.333333333
6,0.303291793,0.303291793,0.393416414
6,0.303291793,0.393416414,0.303291793
6,0.393416414,0.303291793,0.303291793
6,0.270756074,0.270756074,0.458487851
6,0.259964394,0.370017803,0.370017803
6,0.270756074,0.458487851,0.270756074
6,0.370017803,0.259964394,0.370017803
6,0.370017803,0.370017803,0.259964394
6,0.458487851,0.270756074,0.270756074
6,0.235402109,0.235402109,0.529195781
6,0.221042096,0.353667353,0.425290551
6,0.221042096,0.425290551,0.353667353
6,0.235402109,0.529195781,0.235402109
6,0.353667353,0.221042096,0.425290551
6,0.353667353,0.425290551,0.221042096
6,0.425290551,0.221042096,0.353667353
6,0.425290551,0.353667353,0.221042096
6,0.529195781,0.235402109,0.235402109
6,0.196847146,0.196847146,0.606305709
6,0.184330017,0.32257753,0.493092453
6,0.18050405,0.409747975,0.409747975
6,0.184330017,0.493092453,0.32257753
6,0.196847146,0.606305709,0.196847146
6,0.32257753,0.184330017,0.493092453
6,0.32257753,0.493092453,0.184330017
6,0.409747975,0.18050405,0.409747975
6,0.409747975,0.409747975,0.18050405
6,0.493092453,0.184330017,0.32257753
6,0.493092453,0.32257753,0.184330017
6,0.606305709,0.196847146,0.196847146
6,0.154635835,0.154635835,0.690728331
6,0.144367548,0.288735096,0.566897356
6,0.138247513,0.393546518,0.468205969
6,0.138247513,0.468205969,0.393546518
6,0.144367548,0.566897356,0.288735096
6,0.154635835,0.690728331,0.154635835
6,0.288735096,0.144367548,0.566897356
6,0.288735096,0.566897356,0.144367548
6,0.393546518,0.138247513,0.468205969
6,0.393546518,0.468205969,0.138247513
6,0.468205969,0.138247513,0.393546518
6,0.468205969,0.393546518,0.138247513
6,0.566897356,0.144367548,0.288735096
6,0.566897356,0.288735096,0.144367548
6,0.690728331,0.154635835,0.154635835
6,0.108222163,0.108222163,0.783555674
6,0.100703022,0.251757555,0.647539423
6,0.094160844,0.376643375,0.529195781
6,0.094160844,0.452919578,0.452919578
6,0.094160844,0.529195781,0.376643375
6,0.100703022,0.647539423,0.251757555
6,0.108222163,0.783555674,0.108222163
6,0.251757555,0.100703022,0.647539423
6,0.251757555,0.647539423,0.100703022
6,0.376643375,0.094160844,0.529195781
6,0.376643375,0.529195781,0.094160844
6,0.452919578,0.094160844,0.452919578
6,0.452919578,0.452919578,0.094160844
6,0.529195781,0.094160844,0.376643375
6,0.529195781,0.376643375,0.094160844
6,0.647539423,0.100703022,0.251757555
6,0.647539423,0.251757555,0.100703022
6,0.783555674,0.108222163,0.108222163
6,0.056945705,0.056945705,0.886108589
6,0.052797025,0.211188101,0.736014874
6,0.049211786,0.344482505,0.606305709
6,0.048122516,0.436956479,0.514921005
6,0.048122516,0.514921005,0.436956479
6,0.049211786,0.606305709,0.344482505
6,0.052797025,0.736014874,0.211188101
6,0.056945705,0.886108589,0.056945705
6,0.211188101,0.052797025,0.736014874
6,0.211188101,0.736014874,0.052797025
6,0.344482505,0.049211786,0.606305709
6,0.344482505,0.606305709,0.049211786
6,0.436956479,0.048122516,0.514921005
6,0.436956479,0.514921005,0.048122516
6,0.514921005,0.048122516,0.436956479
6,0.514921005,0.436956479,0.048122516
6,0.606305709,0.049211786,0.344482505
6,0.606305709,0.344482505,0.049211786
6,0.736014874,0.052797025,0.211188101
6,0.736014874,0.211188101,0.052797025
6,0.886108589,0.056945705,0.056945705
6,0,0,1
6,0,0.166476653,0.833523347
6,0,0.309271669,0.690728331
6,0,0.420270718,0.579729282
6,0,0.5,0.5
6,0,0.579729282,0.420270718
6,0,0.690728331,0.309271669
6,0,0.833523347,0.166476653
6,0,1,0
6,0.166476653,0,0.833523347
6,0.166476653,0.833523347,0
6,0.309271669,0,0.690728331
6,0.309271669,0.690728331,0
6,0.420270718,0,0.579729282
6,0.420270718,0.579729282,0
6,0.5,0,0.5
6,0.5,0.5,0
6,0.579729282,0,0.420270718
6,0.579729282,0.420270718,0
6,0.690728331,0,0.309271669
6,0.690728331,0.309271669,0
6,0.833523347,0,0.166476653
6,0.833523347,0.166476653,0
6,1,0,0
7,0.333333333,0.333333333,0.333333333
7,0.307935261,0.307935261,0.384129478
7,0.307935261,0.384129478,0.307935261
7,0.384129478,0.307935261,0.307935261
7,0.279536507,0.279536507,0.440926985
7,0.263944509,0.368027745,0.368027745
7,0.279536507,0.440926985,0.279536507
7,0.368027745,0.263944509,0.368027745
7,0.368027745,0.368027745,0.263944509
7,0.440926985,0.279536507,0.279536507
7,0.247571909,0.247571909,0.504856183
7,0.22626404,0.362022464,0.411713496
7,0.22626404,0.411713496,0.362022464
7,0.247571909,0.504856183,0.247571909
7,0.362022464,0.22626404,0.411713496
7,0.362022464,0.411713496,0.22626404
7,0.411713496,0.22626404,0.362022464
7,0.411713496,0.362022464,0.22626404
7,0.504856183,0.247571909,0.247571909
7,0.211324865,0.211324865,0.577350269
7,0.192029554,0.336051719,0.471918727
7,0.186357672,0.406821164,0.406821164
7,0.192029554,0.471918727,0.336051719
7,0.211324865,0.577350269,0.211324865
7,0.336051719,0.192029554,0.471918727
7,0.336051719,0.471918727,0.192029554
7,0.406821164,0.186357672,0.406821164
7,0.406821164,0.406821164,0.186357672
7,0.471918727,0.192029554,0.336051719
7,0.471918727,0.336051719,0.192029554
7,0.577350269,0.211324865,0.211324865
7,0.169872981,0.169872981,0.660254038
7,0.153357158,0.306714316,0.539928525
7,0.144022165,0.401631032,0.454346803
7,0.144022165,0.454346803,0.401631032
7,0.153357158,0.539928525,0.306714316
7,0.169872981,0.660254038,0.169872981
7,0.306714316,0.153357158,0.539928525
7,0.306714316,0.539928525,0.153357158
7,0.401631032,0.144022165,0.454346803
7,0.401631032,0.454346803,0.144022165
7,0.454346803,0.144022165,0.401631032
7,0.454346803,0.401631032,0.144022165
7,0.539928525,0.153357158,0.306714316
7,0.539928525,0.306714316,0.153357158
7,0.660254038,0.169872981,0.169872981
7,0.122008468,0.122008468,0.755983064
7,0.109324096,0.273310239,0.617365665
7,0.099028763,0.396115054,0.504856183
7,0.099028763,0.450485618,0.450485618
7,0.099028763,0.504856183,0.396115054
7,0.109324096,0.617365665,0.273310239
7,0.122008468,0.755983064,0.122008468
7,0.273310239,0.109324096,0.617365665
7,0.273310239,0.617365665,0.109324096
7,0.396115054,0.099028763,0.504856183
7,0.396115054,0.504856183,0.099028763
7,0.450485618,0.099028763,0.450485618
7,0.450485618,0.450485618,0.099028763
7,0.504856183,0.099028763,0.396115054
7,0.504856183,0.396115054,0.099028763
7,0.617365665,0.109324096,0.273310239
7,0.617365665,0.273310239,0.109324096
7,0.755983064,0.122008468,0.122008468
7,0.066118519,0.066118519,0.867762962
7,0.058732737,0.23493095,0.706336313
7,0.052831216,0.369818514,0.577350269
7,0.051119053,0.446374166,0.502506782
7,0.051119053,0.502506782,0.446374166
7,0.052831216,0.577350269,0.369818514
7,0.058732737,0.706336313,0.23493095
7,0.066118519,0.867762962,0.066118519
7,0.23493095,0.058732737,0.706336313
7,0.23493095,0.706336313,0.058732737
7,0.369818514,0.052831216,0.577350269
7,0.369818514,0.577350269,0.052831216
7,0.446374166,0.051119053,0.502506782
7,0.446374166,0.502506782,0.051119053
7,0.502506782,0.051119053,0.446374166
7,0.502506782,0.446374166,0.051119053
7,0.577350269,0.052831216,0.369818514
7,0.577350269,0.369818514,0.052831216
7,0.706336313,0.058732737,0.23493095
7,0.706336313,0.23493095,0.058732737
7,0.867762962,0.066118519,0.066118519
7,0,0,1
7,0,0.1903755,0.8096245
7,0,0.339745962,0.660254038
7,0,0.441987298,0.558012702
7,0,0.5,0.5
7,0,0.558012702,0.441987298
7,0,0.660254038,0.339745962
7,0,0.8096245,0.1903755
7,0,1,0
7,0.1903755,0,0.8096245
7,0.1903755,0.8096245,0
7,0.339745962,0,0.660254038
7,0.339745962,0.660254038,0
7,0.441987298,0,0.558012702
7,0.441987298,0.558012702,0
7,0.5,0,0.5
7,0.5,0.5,0
7,0.558012702,0,0.441987298
