H,f1,f2,f3
3,0.264705882,0.735294118,0
3,0.5,0,0.5
3,0.5,0.5,0
3,0.735294118,0,0.264705882
3,0.735294118,0.264705882,0
3,0.9,0,0.1
3,0.9,0.1,0
3,0.98,0,0.02
3,0.98,0.02,0
3,1,0,0
4,0.333333333,0.333333333,0.333333333
4,0.269725757,0.269725757,0.460548487
4,0.269725757,0.460548487,0.269725757
4,0.460548487,0.269725757,0.269725757
4,0.207106781,0.207106781,0.585786438
4,0.213938769,0.393030615,0.393030615
4,0.207106781,0.585786438,0.207106781
4,0.393030615,0.213938769,0.393030615
4,0.393030615,0.393030615,0.213938769
4,0.585786438,0.207106781,0.207106781
4,0.149582005,0.149582005,0.700835991
4,0.159058753,0.321912282,0.519028965
4,0.159058753,0.519028965,0.321912282
4,0.149582005,0.700835991,0.149582005
4,0.321912282,0.159058753,0.519028965
4,0.321912282,0.519028965,0.159058753
4,0.519028965,0.159058753,0.321912282
4,0.519028965,0.321912282,0.159058753
4,0.700835991,0.149582005,0.149582005
4,0.1,0.1,0.8
4,0.109003074,0.252345647,0.638651279
4,0.11228771,0.443856145,0.443856145
4,0.109003074,0.638651279,0.252345647
4,0.1,0.8,0.1
4,0.252345647,0.109003074,0.638651279
4,0.252345647,0.638651279,0.109003074
4,0.443856145,0.11228771,0.443856145
4,0.443856145,0.443856145,0.11228771
4,0.638651279,0.109003074,0.252345647
4,0.638651279,0.252345647,0.109003074
4,0.8,0.1,0.1
4,0.059891219,0.059891219,0.880217562
4,0.066627725,0.188451664,0.744920611
4,0.070441622,0.366025404,0.563532974
4,0.070441622,0.563532974,0.366025404
4,0.066627725,0.744920611,0.188451664
4,0.059891219,0.880217562,0.059891219
4,0.188451664,0.066627725,0.744920611
4,0.188451664,0.744920611,0.066627725
4,0.366025404,0.070441622,0.563532974
4,0.366025404,0.563532974,0.070441622
4,0.563532974,0.070441622,0.366025404
4,0.563532974,0.366025404,0.070441622
4,0.744920611,0.066627725,0.188451664
4,0.744920611,0.188451664,0.066627725
4,0.880217562,0.059891219,0.059891219
4,0.029741744,0.029741744,0.940516513
4,0.033631089,0.132938551,0.83343036
4,0.036336867,0.290694937,0.672968196
4,0.037317211,0.481341395,0.481341395
4,0.036336867,0.672968196,0.290694937
4,0.033631089,0.83343036,0.132938551
4,0.029741744,0.940516513,0.029741744
4,0.132938551,0.033631089,0.83343036
4,0.132938551,0.83343036,0.033631089
4,0.290694937,0.036336867,0.672968196
4,0.290694937,0.672968196,0.036336867
4,0.481341395,0.037317211,0.481341395
4,0.481341395,0.481341395,0.037317211
4,0.672968196,0.036336867,0.290694937
4,0.672968196,0.290694937,0.036336867
4,0.83343036,0.033631089,0.132938551
4,0.83343036,0.132938551,0.033631089
4,0.940516513,0.029741744,0.029741744
4,0.009506684,0.009506684,0.980986632
4,0.010890983,0.087127861,0.901981157
4,0.011973143,0.22174571,0.766281147
4,0.012579417,0.397796078,0.589624506
4,0.012579417,0.589624506,0.397796078
4,0.011973143,0.766281147,0.22174571
4,0.010890983,0.901981157,0.087127861
4,0.009506684,0.980986632,0.009506684
4,0.087127861,0.010890983,0.901981157
4,0.087127861,0.901981157,0.010890983
4,0.22174571,0.011973143,0.766281147
4,0.22174571,0.766281147,0.011973143
4,0.397796078,0.012579417,0.589624506
4,0.397796078,0.589624506,0.012579417
4,0.589624506,0.012579417,0.397796078
4,0.589624506,0.397796078,0.012579417
4,0.766281147,0.011973143,0.22174571
4,0.766281147,0.22174571,0.011973143
4,0.901981157,0.010890983,0.087127861
4,0.901981157,0.087127861,0.010890983
4,0.980986632,0.009506684,0.009506684
4,0,0,1
4,0,0.051228828,0.948771172
4,0,0.161390478,0.838609522
4,0,0.317293369,0.682706631
4,0,0.5,0.5
4,0,0.682706631,0.317293369
4,0,0.838609522,0.161390478
4,0,0.948771172,0.051228828
4,0,1,0
4,0.051228828,0,0.948771172
4,0.051228828,0.948771172,0
4,0.161390478,0,0.838609522
4,0.161390478,0.838609522,0
4,0.317293369,0,0.682706631
4,0.317293369,0.682706631,0
4,0.5,0,0.5
4,0.5,0.5,0
4,0.682706631,0,0.317293369
4,0.682706631,0.317293369,0
4,0.838609522,0,0.161390478
4,0.838609522,0.161390478,0
4,0.948771172,0,0.051228828
4,0.948771172,0.051228828,0
4,1,0,0
5,0.333333333,0.333333333,0.333333333
5,0.291666667,0.291666667,0.416666667
5,0.291666667,0.416666667,0.291666667
5,0.416666667,0.291666667,0.291666667
5,0.25,0.25,0.5
5,0.25,0.375,0.375
5,0.25,0.5,0.25
5,0.375,0.25,0.375
5,0.375,0.375,0.25
5,0.5,0.25,0.25
5,0.208333333,0.208333333,0.583333333
5,0.208333333,0.333333333,0.458333333
5,0.208333333,0.458333333,0.333333333
5,0.208333333,0.583333333,0.208333333
5,0.333333333,0.208333333,0.458333333
5,0.333333333,0.458333333,0.208333333
5,0.458333333,0.208333333,0.333333333
5,0.458333333,0.333333333,0.208333333
5,0.583333333,0.208333333,0.208333333
5,0.166666667,0.166666667,0.666666667
5,0.166666667,0.291666667,0.541666667
5,0.166666667,0.416666667,0.416666667
5,0.166666667,0.541666667,0.291666667
5,0.166666667,0.666666667,0.166666667
5,0.291666667,0.166666667,0.541666667
5,0.291666667,0.541666667,0.166666667
5,0.416666667,0.166666667,0.416666667
5,0.416666667,0.416666667,0.166666667
5,0.541666667,0.166666667,0.291666667
5,0.541666667,0.291666667,0.166666667
5,0.666666667,0.166666667,0.166666667
5,0.125,0.125,0.75
5,0.125,0.25,0.625
5,0.125,0.375,0.5
5,0.125,0.5,0.375
5,0.125,0.625,0.25
5,0.125,0.75,0.125
5,0.25,0.125,0.625
5,0.25,0.625,0.125
5,0.375,0.125,0.5
5,0.375,0.5,0.125
5,0.5,0.125,0.375
5,0.5,0.375,0.125
5,0.625,0.125,0.25
5,0.625,0.25,0.125
5,0.75,0.125,0.125
5,0.083333333,0.083333333,0.833333333
5,0.083333333,0.208333333,0.708333333
5,0.083333333,0.333333333,0.583333333
5,0.083333333,0.458333333,0.458333333
5,0.083333333,0.583333333,0.333333333
5,0.083333333,0.708333333,0.208333333
5,0.083333333,0.833333333,0.083333333
5,0.208333333,0.083333333,0.708333333
5,0.208333333,0.708333333,0.083333333
5,0.333333333,0.083333333,0.583333333
5,0.333333333,0.583333333,0.083333333
5,0.458333333,0.083333333,0.458333333
5,0.458333333,0.458333333,0.083333333
5,0.583333333,0.083333333,0.333333333
5,0.583333333,0.333333333,0.083333333
5,0.708333333,0.083333333,0.208333333
5,0.708333333,0.208333333,0.083333333
5,0.833333333,0.083333333,0.083333333
5,0.041666667,0.041666667,0.916666667
5,0.041666667,0.166666667,0.791666667
5,0.041666667,0.291666667,0.666666667
5,0.041666667,0.416666667,0.541666667
5,0.041666667,0.541666667,0.416666667
5,0.041666667,0.666666667,0.291666667
5,0.041666667,0.791666667,0.166666667
5,0.041666667,0.916666667,0.041666667
5,0.166666667,0.041666667,0.791666667
5,0.166666667,0.791666667,0.041666667
5,0.291666667,0.041666667,0.666666667
5,0.291666667,0.666666667,0.041666667
5,0.416666667,0.041666667,0.541666667
5,0.416666667,0.541666667,0.041666667
5,0.541666667,0.041666667,0.416666667
5,0.541666667,0.416666667,0.041666667
5,0.666666667,0.041666667,0.291666667
5,0.666666667,0.291666667,0.041666667
5,0.791666667,0.041666667,0.166666667
5,0.791666667,0.166666667,0.041666667
5,0.916666667,0.041666667,0.041666667
5,0,0,1
5,0,0.125,0.875
5,0,0.25,0.75
5,0,0.375,0.625
5,0,0.5,0.5
5,0,0.625,0.375
5,0,0.75,0.25
5,0,0.875,0.125
5,0,1,0
5,0.125,0,0.875
5,0.125,0.875,0
5,0.25,0,0.75
5,0.25,0.75,0
5,0.375,0,0.625
5,0.375,0.625,0
5,0.5,0,0.5
5,0.5,0.5,0
5,0.625,0,0.375
5,0.625,0.375,0
5,0.75,0,0.25
5,0.75,0.25,0
5,0.875,0,0.125
5,0.875,0.125,0
5,1,0,0
6,0.333333333,0.333333333,0.333333333
6,0.305956893,0.305956893,0.388086214
6,0.305956893,0.388086214,0.305956893
6,0.388086214,0.305956893,0.305956893
6,0.278753333,0.278753333,0.442493334
6,0.27618653,0.361906735,0.361906735
6,0.278753333,0.442493334,0.278753333
6,0.361906735,0.27618653,0.361906735
6,0.361906735,0.361906735,0.27618653
6,0.442493334,0.278753333,0.278753333
6,0.250841776,0.250841776,0.498316447
6,0.246334611,0.336981007,0.416684382
6,0.246334611,0.416684382,0.336981007
6,0.250841776,0.498316447,0.250841776
6,0.336981007,0.246334611,0.416684382
6,0.336981007,0.416684382,0.246334611
6,0.416684382,0.246334611,0.336981007
6,0.416684382,0.336981007,0.246334611
6,0.498316447,0.250841776,0.250841776
6,0.221246667,0.221246667,0.557506666
6,0.21522538,0.31254953,0.47222509
6,0.213491306,0.393254347,0.393254347
6,0.21522538,0.47222509,0.31254953
6,0.221246667,0.557506666,0.221246667
6,0.31254953,0.21522538,0.47222509
6,0.31254953,0.47222509,0.21522538
6,0.393254347,0.213491306,0.393254347
6,0.393254347,0.393254347,0.213491306
6,0.47222509,0.21522538,0.31254953
6,0.47222509,0.31254953,0.21522538
6,0.557506666,0.221246667,0.221246667
6,0.18861066,0.18861066,0.622778679
6,0.181441483,0.288020401,0.530538115
6,0.178573791,0.371448453,0.449977756
6,0.178573791,0.449977756,0.371448453
6,0.181441483,0.530538115,0.288020401
6,0.18861066,0.622778679,0.18861066
6,0.288020401,0.181441483,0.530538115
6,0.288020401,0.530538115,0.181441483
6,0.371448453,0.178573791,0.449977756
6,0.371448453,0.449977756,0.178573791
6,0.449977756,0.178573791,0.371448453
6,0.449977756,0.371448453,0.178573791
6,0.530538115,0.181441483,0.288020401
6,0.530538115,0.288020401,0.181441483
6,0.622778679,0.18861066,0.18861066
6,0.150566382,0.150566382,0.698867236
6,0.142714574,0.262882493,0.594402932
6,0.139292299,0.350994598,0.509713103
6,0.138280461,0.43085977,0.43085977
6,0.139292299,0.509713103,0.350994598
6,0.142714574,0.594402932,0.262882493
6,0.150566382,0.698867236,0.150566382
6,0.262882493,0.142714574,0.594402932
6,0.262882493,0.594402932,0.142714574
6,0.350994598,0.139292299,0.509713103
6,0.350994598,0.509713103,0.139292299
6,0.43085977,0.138280461,0.43085977
6,0.43085977,0.43085977,0.138280461
6,0.509713103,0.139292299,0.350994598
6,0.509713103,0.350994598,0.139292299
6,0.594402932,0.142714574,0.262882493
6,0.594402932,0.262882493,0.142714574
6,0.698867236,0.150566382,0.150566382
6,0.101508164,0.101508164,0.796983673
6,0.093983112,0.236822603,0.669194285
6,0.090835515,0.332394918,0.576769567
6,0.0895226,0.415527102,0.494950298
6,0.0895226,0.494950298,0.415527102
6,0.090835515,0.576769567,0.332394918
6,0.093983112,0.669194285,0.236822603
6,0.101508164,0.796983673,0.101508164
6,0.236822603,0.093983112,0.669194285
6,0.236822603,0.669194285,0.093983112
6,0.332394918,0.090835515,0.576769567
6,0.332394918,0.576769567,0.090835515
6,0.415527102,0.0895226,0.494950298
6,0.415527102,0.494950298,0.0895226
6,0.494950298,0.0895226,0.415527102
6,0.494950298,0.415527102,0.0895226
6,0.576769567,0.090835515,0.332394918
6,0.576769567,0.332394918,0.090835515
6,0.669194285,0.093983112,0.236822603
6,0.669194285,0.236822603,0.093983112
6,0.796983673,0.101508164,0.101508164
6,0,0,1
6,0,0.214624251,0.785375749
6,0,0.324666489,0.675333511
6,0,0.415675781,0.584324219
6,0,0.5,0.5
6,0,0.584324219,0.415675781
6,0,0.675333511,0.324666489
6,0,0.785375749,0.214624251
6,0,1,0
6,0.214624251,0,0.785375749
6,0.214624251,0.785375749,0
6,0.324666489,0,0.675333511
6,0.324666489,0.675333511,0
6,0.415675781,0,0.584324219
6,0.415675781,0.584324219,0
6,0.5,0,0.5
6,0.5,0.5,0
6,0.584324219,0,0.415675781
6,0.584324219,0.415675781,0
6,0.675333511,0,0.324666489
6,0.675333511,0.324666489,0
6,0.785375749,0,0.214624251
6,0.785375749,0.214624251,0
6,1,0,0
7,0.333333333,0.333333333,0.333333333
7,0.312966652,0.312966652,0.374066696
7,0.312966652,0.374066696,0.312966652
7,0.374066696,0.312966652,0.312966652
7,0.292893219,0.292893219,0.414213562
7,0.289897949,0.355051026,0.355051026
7,0.292893219,0.414213562,0.292893219
7,0.355051026,0.289897949,0.355051026
7,0.355051026,0.355051026,0.289897949
7,0.414213562,0.292893219,0.292893219
7,0.272233289,0.272233289,0.455533422
7,0.266798233,0.337476037,0.39572573
7,0.266798233,0.39572573,0.337476037
7,0.272233289,0.455533422,0.272233289
7,0.337476037,0.266798233,0.39572573
7,0.337476037,0.39572573,0.266798233
7,0.39572573,0.266798233,0.337476037
7,0.39572573,0.337476037,0.266798233
7,0.455533422,0.272233289,0.272233289
7,0.25,0.25,0.5
7,0.242385972,0.320646502,0.436967526
7,0.240253073,0.379873463,0.379873463
7,0.242385972,0.436967526,0.320646502
7,0.25,0.5,0.25
7,0.320646502,0.242385972,0.436967526
7,0.320646502,0.436967526,0.242385972
7,0.379873463,0.240253073,0.379873463
7,0.379873463,0.379873463,0.240253073
7,0.436967526,0.242385972,0.320646502
7,0.436967526,0.320646502,0.242385972
7,0.5,0.25,0.25
7,0.224744871,0.224744871,0.550510257
7,0.215040744,0.304113536,0.48084572
7,0.211324865,0.366025404,0.422649731
7,0.211324865,0.422649731,0.366025404
7,0.215040744,0.48084572,0.304113536
7,0.224744871,0.550510257,0.224744871
7,0.304113536,0.215040744,0.48084572
7,0.304113536,0.48084572,0.215040744
7,0.366025404,0.211324865,0.422649731
7,0.366025404,0.422649731,0.211324865
7,0.422649731,0.211324865,0.366025404
7,0.422649731,0.366025404,0.211324865
7,0.48084572,0.215040744,0.304113536
7,0.48084572,0.304113536,0.215040744
7,0.550510257,0.224744871,0.224744871
7,0.193712943,0.193712943,0.612574113
7,0.181930159,0.287656839,0.530413002
7,0.177124344,0.354248689,0.468626967
7,0.175734084,0.412132958,0.412132958
7,0.177124344,0.468626967,0.354248689
7,0.181930159,0.530413002,0.287656839
7,0.193712943,0.612574113,0.193712943
7,0.287656839,0.181930159,0.530413002
7,0.287656839,0.530413002,0.181930159
7,0.354248689,0.177124344,0.468626967
7,0.354248689,0.468626967,0.177124344
7,0.412132958,0.175734084,0.412132958
7,0.412132958,0.412132958,0.175734084
7,0.468626967,0.177124344,0.354248689
7,0.468626967,0.354248689,0.177124344
7,0.530413002,0.181930159,0.287656839
7,0.530413002,0.287656839,0.181930159
7,0.612574113,0.193712943,0.193712943
7,0.149467542,0.149467542,0.701064916
7,0.135889894,0.271779789,0.592330317
7,0.130791594,0.346042031,0.523166375
7,0.1287361,0.407099292,0.464164608
7,0.1287361,0.464164608,0.407099292
7,0.130791594,0.523166375,0.346042031
7,0.135889894,0.592330317,0.271779789
7,0.149467542,0.701064916,0.149467542
7,0.271779789,0.135889894,0.592330317
7,0.271779789,0.592330317,0.135889894
7,0.346042031,0.130791594,0.523166375
7,0.346042031,0.523166375,0.130791594
7,0.407099292,0.1287361,0.464164608
7,0.407099292,0.464164608,0.1287361
7,0.464164608,0.1287361,0.407099292
7,0.464164608,0.407099292,0.1287361
7,0.523166375,0.130791594,0.346042031
7,0.523166375,0.346042031,0.130791594
7,0.592330317,0.135889894,0.271779789
7,0.592330317,0.271779789,0.135889894
7,0.701064916,0.149467542,0.149467542
7,0,0,1
7,0,0.274291885,0.725708115
7,0,0.366025404,0.633974596
7,0,0.436491673,0.563508327
7,0,0.5,0.5
7,0,0.563508327,0.436491673
7,0,0.633974596,0.366025404
7,0,0.725708115,0.274291885
7,0,1,0
7,0.274291885,0,0.725708115
7,0.274291885,0.725708115,0
7,0.366025404,0,0.633974596
7,0.366025404,0.633974596,0
7,0.436491673,0,0.563508327
7,0.436491673,0.563508327,0
7,0.5,0,0.5
7,0.5,0.5,0
7,0.563508327,0,0.436491673
